226:1,4,1,7,8,5,9,7,4,3,7,4,6,5,5,9,4,7,8,9,2,6,1,8,5,2,4,2,5,6
227:5,9,7,6,7,7,5,4,9,4,9,8,1,8,1,5,9,6,9,4,5,1,6,1,2,2,1,6,8,5
228:5,3,9,2,1,5,8,1,2,1,6,5,1,9,5,4,4,9,9,3,7,3,2,6,4,8,9,2,1,7
229:6,1,6,7,5,3,4,9,1,7,7,2,4,7,9,6,6,8,5,4,2,1,5,9,4,3,1,8,2,7
230:8,5,6,7,5,6,4,6,7,2,9,1,3,1,7,7,1,2,6,2,2,5,9,7,8,1,2,3,7,1
231:8,8,8,5,4,6,6,5,4,6,7,5,3,5,1,6,5,8,7,2,2,6,4,9,9,5,9,2,7,7
232:5,4,6,1,2,3,5,8,1,1,1,3,3,6,3,1,7,9,2,5,2,9,7,1,8,6,9,6,8,6
233:7,8,5,3,2,2,8,9,8,6,1,3,4,9,6,5,8,3,4,9,2,3,2,6,7,5,2,7,4,5
234:6,3,7,1,4,9,7,9,6,3,7,6,6,7,2,8,6,5,7,3,3,6,7,9,9,9,6,7,4,9
235:9,3,4,6,8,9,6,9,5,4,5,5,8,6,6,8,2,8,6,3,2,8,3,3,1,3,9,3,3,7
236:5,9,1,8,3,4,3,1,1,6,2,6,8,7,8,9,8,5,1,1,8,2,6,7,3,4,7,3,2,8
237:7,8,5,3,2,2,8,9,8,6,1,3,4,9,6,5,8,3,4,9,2,3,2,6,7,5,2,7,4,3
238:7,9,1,8,3,6,7,7,7,8,3,4,9,9,7,6,2,3,8,3,7,6,9,1,1,1,6,3,8,7
239:7,8,3,2,3,1,5,7,1,9,9,3,4,6,5,2,8,9,4,9,8,3,9,6,1,2,1,3,2,4
240:7,3,4,3,8,9,8,2,4,2,7,4,2,2,9,9,3,5,3,9,7,1,4,5,6,3,4,9,5,4
241:5,5,9,4,3,5,6,3,1,1,3,2,7,2,9,2,5,1,5,1,9,8,1,5,8,7,7,2,5,4
242:5,3,7,7,6,8,3,7,5,6,8,4,3,8,1,8,5,7,8,2,8,9,8,4,1,8,6,1,1,3
243:5,2,8,9,2,8,5,8,1,3,2,4,1,6,6,4,6,6,6,7,5,4,6,2,6,3,4,7,2,6
244:6,9,7,1,9,2,6,4,8,8,6,9,1,6,5,3,4,1,4,6,5,7,8,1,2,4,1,6,8,6
245:8,7,2,1,5,4,9,8,5,8,7,1,2,3,2,8,7,4,2,5,7,6,9,1,7,8,2,3,6,4
246:7,8,6,1,5,5,4,2,3,3,8,9,7,7,9,5,6,9,1,2,5,1,9,4,1,9,9,4,5,6
247:1,1,3,9,7,2,9,8,4,7,1,7,4,7,2,8,9,5,6,5,1,1,9,1,4,9,9,7,1,8
248:2,3,5,8,2,3,9,9,5,9,7,8,3,8,4,6,9,3,2,6,1,8,3,9,5,4,7,9,5,8
249:7,1,2,7,7,7,8,7,5,5,5,9,8,2,7,9,5,6,9,4,2,3,9,1,5,5,7,8,5,6
250:7,2,1,1,8,3,3,6,3,8,7,8,8,9,2,8,9,7,7,4,7,9,9,6,9,3,6,7,3,3
251:7,8,3,2,3,1,5,7,1,9,9,3,4,6,5,2,8,9,4,9,8,3,8,6,1,2,1,3,2,4
252:9,8,1,5,9,9,5,4,8,7,1,2,9,9,9,8,5,1,5,3,2,8,7,8,2,5,5,8,7,2
253:9,3,9,4,6,6,4,3,9,8,7,7,5,3,1,3,4,7,3,9,8,4,9,2,2,3,5,4,3,6
254:7,6,8,2,3,1,8,7,5,3,2,7,9,8,4,2,9,4,1,8,3,7,1,1,8,3,7,5,6,5
255:7,8,5,3,2,2,8,9,8,6,1,3,4,9,6,5,8,3,4,9,2,3,2,6,7,5,2,7,4,3
256:6,4,1,5,1,6,6,1,2,7,7,6,2,2,8,9,6,9,3,8,3,1,4,9,3,1,9,3,6,6
257:7,2,4,7,1,8,5,7,8,5,8,6,7,5,7,9,9,3,3,4,2,1,5,7,8,6,8,6,9,5
258:1,5,8,9,8,3,8,3,3,3,6,8,7,6,2,9,6,6,9,3,6,1,8,1,5,1,1,8,5,3
259:5,6,4,1,4,7,1,7,5,4,7,9,5,7,8,8,1,8,6,4,3,9,2,2,6,5,8,7,2,6
260:6,7,9,1,3,6,6,8,8,3,7,9,5,9,2,5,1,2,3,6,3,9,9,5,2,3,3,1,8,2
261:8,4,3,8,1,1,3,7,2,1,6,6,2,2,6,3,1,5,6,9,5,8,8,1,1,8,7,8,1,3
262:1,6,1,8,3,1,2,9,3,5,7,4,1,5,8,9,6,2,8,5,2,5,2,1,8,9,2,7,1,2
263:9,8,1,5,9,9,5,4,8,7,1,2,9,9,9,8,8,1,5,3,2,8,7,8,2,5,5,8,7,9
264:5,4,5,8,7,9,4,1,8,3,9,3,1,8,5,9,2,6,9,9,7,5,5,4,7,8,8,3,1,5
265:3,4,2,6,2,7,4,2,2,7,9,4,1,5,2,1,8,4,7,5,2,7,9,4,5,7,8,6,2,3
266:2,1,9,3,5,2,8,5,9,6,3,5,5,1,3,1,4,4,6,7,6,4,6,7,6,1,5,9,8,2
267:1,8,1,5,8,2,5,7,2,6,1,8,6,7,6,5,8,7,2,6,4,5,5,4,4,7,1,5,3,5
268:4,1,5,3,2,5,4,8,4,1,8,6,3,8,1,8,4,9,3,1,7,1,9,1,9,4,8,4,5,7
269:9,9,1,5,9,4,2,2,5,6,1,1,4,4,3,7,4,5,7,3,9,4,2,6,7,5,2,8,7,2
270:9,9,1,5,9,4,2,2,5,6,1,1,4,4,3,7,4,5,7,3,9,4,2,6,7,5,2,8,7,1
271:8,2,5,8,6,4,3,1,9,8,4,6,6,4,7,2,8,1,3,6,8,8,6,3,3,2,4,7,8,3
272:6,6,4,8,9,5,8,8,6,7,8,1,8,5,4,6,8,8,3,6,4,5,3,5,6,5,5,8,7,1
273:3,4,2,6,2,7,4,2,2,7,9,4,1,5,2,1,8,4,7,5,2,7,9,4,5,7,8,6,2,3
274:9,7,3,9,8,6,9,1,7,5,7,8,4,3,8,3,2,3,8,6,1,1,9,5,2,6,8,1,7,3
275:9,9,9,8,3,8,6,6,3,5,5,5,5,7,3,5,5,5,2,8,3,7,7,5,6,3,6,1,2,4
276:6,2,4,7,4,3,6,5,1,6,1,5,5,2,8,3,7,1,4,5,6,5,9,9,9,4,9,6,3,8
277:3,1,1,4,1,5,7,6,3,7,4,1,2,5,6,7,4,7,2,8,7,2,1,1,5,3,2,1,4,4
278:9,1,1,5,1,4,6,1,2,8,4,3,3,8,3,6,6,8,5,7,3,7,4,3,1,3,2,5,9,6
279:9,2,6,5,9,7,4,9,6,5,5,4,2,7,5,9,6,3,9,4,1,1,1,6,4,5,1,9,1,5
280:7,9,1,6,8,8,5,9,1,6,7,7,9,8,2,4,4,1,2,6,5,7,4,7,7,8,6,7,8,1
281:5,6,6,4,6,6,4,8,6,5,6,6,2,2,7,1,6,1,3,1,8,3,4,1,7,8,8,6,7,4
282:7,8,2,1,3,8,5,2,8,6,5,8,6,1,5,4,7,2,3,8,7,5,5,6,8,3,6,9,2,8
283:5,1,3,1,7,3,7,3,7,7,1,2,1,9,7,2,3,8,9,6,9,3,5,2,2,7,3,7,5,3
284:2,3,5,9,4,3,1,4,1,7,2,3,2,4,2,9,7,1,8,3,1,4,1,4,9,7,6,2,9,8
285:3,2,7,6,6,5,8,2,6,8,5,6,5,4,9,2,3,2,8,5,6,3,9,2,7,8,6,7,2,6
286:9,7,9,9,7,8,9,6,6,2,2,7,9,5,2,1,9,2,8,4,3,7,5,2,4,8,9,7,2,3
287:2,6,8,4,8,7,4,2,2,4,4,1,9,8,2,5,1,8,1,2,4,2,8,6,4,9,7,3,5,9
288:2,8,7,8,1,1,5,1,6,2,4,4,7,2,7,3,7,2,2,2,1,1,1,2,7,9,2,1,6,7
289:2,5,1,3,5,2,1,5,7,5,8,7,1,3,3,2,9,2,7,2,1,8,6,3,2,8,8,4,7,9
290:8,2,7,7,6,2,1,8,8,5,2,2,3,2,2,9,5,2,6,5,3,2,5,9,9,6,2,8,8,4
291:3,1,1,6,1,7,2,8,1,4,2,1,9,5,8,2,3,5,9,4,3,7,3,5,9,5,9,9,2,6
292:1,4,3,8,3,8,3,7,2,3,1,7,4,3,5,5,7,7,8,3,6,6,2,4,7,9,9,2,2,8
293:8,2,3,1,7,4,6,7,2,4,9,9,2,7,4,1,4,1,8,8,8,6,5,1,1,9,8,7,4,7
294:3,9,9,9,2,5,1,8,5,1,7,1,4,4,9,1,3,8,2,6,2,5,1,1,6,6,4,3,6,4
295:9,7,3,9,8,6,9,1,7,5,7,8,4,3,8,3,2,3,8,6,1,1,9,5,2,6,8,1,7,8
296:9,9,4,9,6,3,2,5,3,2,9,8,1,5,5,3,6,2,6,1,4,1,7,8,8,3,7,9,1,6
297:7,9,8,2,5,2,8,1,1,2,9,9,1,6,2,7,3,3,5,4,5,9,3,3,9,4,2,5,1,8
298:1,6,1,6,4,7,8,2,9,8,1,7,7,2,6,9,4,7,7,2,2,1,3,9,2,7,8,4,2,4
299:6,6,6,7,9,2,6,4,5,9,6,7,2,6,1,3,6,3,5,8,7,8,9,1,4,6,8,2,4,3
300:4,5,8,3,3,8,1,3,6,2,1,1,4,3,9,9,3,2,7,9,4,6,9,4,2,6,2,3,6,3
301:5,4,3,2,7,2,1,5,9,6,6,7,8,6,3,4,3,5,9,5,1,2,5,2,2,7,2,5,3,7
302:8,8,6,5,5,5,3,2,2,7,9,4,3,8,8,2,3,4,2,5,3,7,2,9,4,7,4,2,3,1
303:2,1,8,6,2,4,3,2,6,4,8,8,6,9,9,2,6,8,5,3,8,5,5,7,2,6,9,5,6,8
304:5,6,5,6,6,3,4,7,3,8,7,3,7,6,6,3,1,1,7,1,4,8,3,9,6,1,3,8,7,7
305:9,9,2,6,5,1,9,5,7,8,9,9,3,7,4,4,5,9,1,3,3,8,2,2,4,9,1,5,2,7
306:4,4,8,2,3,2,6,3,2,4,7,4,2,2,6,1,7,5,1,9,9,5,1,3,6,4,6,5,1,7
307:5,3,6,8,7,1,6,8,9,6,9,8,5,1,5,8,6,2,8,5,5,5,6,7,9,2,7,8,9,2
308:5,3,7,7,6,8,3,7,5,6,8,4,3,8,1,8,5,7,8,2,8,9,8,4,1,8,6,1,1,2
309:5,1,3,1,7,3,7,3,7,7,1,2,1,9,7,2,3,8,9,6,9,3,5,2,2,7,3,7,5,8
310:2,3,2,9,8,2,2,6,5,3,8,5,3,6,1,3,4,8,7,8,7,7,3,1,9,7,6,8,7,8
311:1,4,5,4,7,9,6,4,4,2,5,3,6,5,5,7,1,2,3,6,9,3,5,5,5,9,5,1,6,6
312:2,6,1,1,2,9,7,2,5,1,9,8,1,7,7,6,3,4,8,9,8,8,1,5,1,1,5,4,9,7
313:8,1,8,3,5,2,1,9,7,4,1,2,2,9,2,5,8,8,1,7,9,5,2,3,8,6,1,5,1,9
314:5,5,6,1,9,5,7,3,8,7,5,6,6,9,6,8,6,5,4,1,2,5,9,5,5,6,8,3,2,4
315:8,4,8,9,5,7,7,6,6,1,1,4,1,8,2,3,1,4,7,4,3,1,3,3,4,1,2,2,3,3
316:3,1,6,3,4,6,3,8,4,7,2,4,6,7,4,5,4,9,6,7,2,5,8,5,2,2,9,2,8,6
317:6,5,6,3,7,3,9,6,3,1,6,6,4,1,9,9,2,6,6,2,3,7,6,6,8,7,1,2,3,9
318:3,2,1,1,7,5,1,9,3,4,6,4,5,4,7,6,8,5,9,8,9,9,5,3,8,7,1,2,5,3
319:4,1,3,2,5,8,3,3,5,3,2,5,4,9,2,3,8,7,7,9,7,4,6,9,4,6,6,1,6,1
320:6,6,4,8,9,5,8,8,6,7,8,1,8,5,4,6,8,8,3,6,4,5,3,5,6,5,5,8,7,2
321:6,2,6,3,4,2,5,9,7,2,9,5,2,2,6,3,2,1,1,6,9,2,2,2,9,6,7,1,9,7
322:6,4,4,1,3,8,3,7,9,7,7,7,6,4,9,6,2,7,2,9,6,9,9,9,8,2,8,7,3,2
323:5,5,6,1,9,5,7,3,8,7,5,6,6,9,6,8,6,5,4,7,2,5,9,5,5,6,8,3,2,2
324:6,3,7,1,4,9,7,9,6,3,7,6,6,7,2,8,6,5,7,3,3,6,7,9,9,9,6,7,4,7
325:2,7,4,2,6,1,1,6,3,2,3,2,3,5,7,1,6,7,9,5,7,5,1,1,6,4,6,6,2,7
326:8,5,3,7,3,7,3,7,4,2,1,3,9,8,7,4,1,1,5,6,8,4,2,9,1,3,1,6,3,1
327:7,1,7,8,6,6,4,7,9,9,6,5,5,7,2,8,2,4,7,8,3,4,5,5,4,6,3,4,8,2
328:6,4,2,2,2,3,7,6,3,7,8,6,3,4,2,4,5,5,7,6,5,7,6,3,8,4,6,4,9,9
329:2,7,4,4,8,1,5,8,3,7,5,9,2,2,9,7,3,3,5,6,7,5,2,9,6,6,9,6,8,4
330:1,6,4,2,9,1,7,9,4,8,1,7,2,8,2,7,3,5,1,9,6,3,9,7,9,8,9,6,5,3
331:5,4,3,2,7,2,1,5,9,6,6,7,8,6,3,4,3,5,9,5,1,2,5,2,2,7,7,5,3,8
332:3,1,1,4,7,4,3,9,9,5,8,2,8,8,6,6,8,9,7,7,1,6,5,9,6,4,9,4,8,2
333:2,6,9,3,1,1,7,6,6,2,9,4,5,1,2,3,7,3,9,2,2,3,8,2,9,6,3,3,2,8
334:8,5,6,5,8,8,1,7,3,1,4,1,1,8,2,1,6,5,1,4,1,9,6,9,5,1,4,9,9,1
335:7,8,6,1,5,5,4,2,3,3,8,9,7,7,9,5,6,9,1,2,5,1,9,4,1,9,9,4,6,1
336:9,9,4,3,8,1,2,5,1,7,8,6,2,2,6,1,1,6,4,6,4,8,8,8,3,3,1,2,4,8
337:9,7,3,9,8,6,9,1,7,5,7,8,4,3,8,3,2,3,8,6,1,1,9,5,2,6,8,1,7,3
338:4,6,9,7,1,6,4,1,8,7,7,9,2,1,7,9,8,8,8,5,7,5,7,2,2,8,6,1,2,6
339:3,1,1,4,1,5,7,6,3,7,4,1,2,5,6,7,4,7,2,1,7,2,1,1,5,3,2,1,4,7
340:4,1,5,3,2,5,4,8,4,1,8,6,3,8,1,8,4,9,3,1,7,1,9,1,9,4,8,4,5,8
341:9,3,9,4,6,6,4,3,9,8,7,7,5,3,1,3,4,7,3,9,7,4,9,2,2,3,5,4,3,6
342:1,5,4,6,5,8,2,1,9,2,1,4,4,7,5,1,1,7,7,4,8,9,6,5,1,8,1,7,7,3
343:7,2,3,9,6,3,8,4,6,7,2,3,8,2,2,6,2,5,8,4,8,2,4,5,9,4,8,5,8,2
344:3,1,4,8,8,8,6,4,5,8,1,4,6,1,5,4,6,3,4,4,6,3,7,4,8,8,2,4,4,3
345:9,3,5,7,3,1,5,8,5,9,2,2,7,3,1,9,4,2,8,7,5,9,2,5,8,8,5,1,8,7
346:6,1,6,7,5,3,4,9,1,7,7,2,4,7,9,6,6,8,5,4,2,1,5,9,7,3,1,8,2,7
347:3,3,4,1,5,2,4,6,8,9,7,8,9,9,4,3,1,2,3,6,8,9,4,7,5,2,9,6,5,6
348:5,9,6,7,7,2,1,5,9,6,6,6,9,1,3,2,5,3,6,1,6,9,6,8,4,5,5,7,1,1
349:1,6,1,8,3,1,2,9,3,5,7,4,1,5,8,9,6,2,8,5,2,5,2,1,8,9,2,7,1,5
350:1,8,4,1,1,8,1,1,1,9,5,7,5,9,7,9,9,7,4,5,8,1,2,2,5,5,9,8,1,5
351:6,4,1,5,1,6,6,1,2,7,7,6,2,2,8,9,6,9,3,8,3,1,4,9,3,1,9,3,6,6
352:6,5,2,2,5,4,2,1,7,4,6,4,4,8,8,7,6,7,2,8,1,1,1,6,4,5,2,7,3,5
353:8,2,5,8,6,4,3,1,9,8,4,6,6,4,7,2,8,1,3,6,8,8,6,3,3,2,4,7,8,9
354:2,7,4,4,8,1,5,8,3,7,5,9,2,2,9,7,3,3,5,6,7,5,2,9,6,6,9,6,8,3
355:3,2,9,8,3,4,3,1,2,5,2,8,1,8,9,8,4,9,5,6,7,3,7,7,2,8,2,2,8,5
356:5,1,4,3,6,8,8,2,3,7,7,5,4,9,2,2,7,4,4,7,5,9,8,7,6,7,9,2,8,7
357:9,1,1,5,1,4,6,1,2,8,4,3,3,8,3,6,6,8,5,7,3,7,4,3,1,3,2,5,9,8
358:2,4,9,3,1,5,5,9,1,5,7,3,5,4,1,9,9,1,2,1,1,1,1,2,6,1,9,9,6,7
359:4,5,2,7,5,8,6,2,6,4,8,3,6,3,8,2,4,8,1,9,8,2,4,2,9,1,4,1,5,8
360:3,1,6,3,4,6,3,8,4,7,2,4,6,7,4,5,4,9,6,7,2,5,8,5,2,2,9,2,8,8
361:6,6,8,8,3,3,2,9,4,2,5,9,8,1,8,9,4,4,8,3,4,5,8,3,3,8,6,5,1,7
362:3,1,6,3,4,6,3,8,4,7,2,4,6,7,4,5,4,9,6,7,2,5,8,5,2,2,3,2,8,8
363:2,6,1,1,2,9,7,2,5,1,9,8,1,7,7,6,3,4,8,9,8,8,1,5,1,1,5,4,9,3
364:2,1,6,6,2,1,3,8,9,1,1,6,4,7,3,1,4,6,4,9,6,6,8,2,6,6,3,4,1,2
365:8,5,6,5,8,8,1,7,3,1,4,1,1,8,2,1,6,5,1,4,1,9,6,9,5,1,4,9,9,4
366:9,1,8,5,4,6,7,8,3,1,2,1,9,1,7,3,1,3,6,2,3,7,3,3,3,2,6,4,8,6
367:9,3,9,4,6,6,4,3,9,8,7,7,5,3,1,3,4,7,3,9,8,4,9,2,2,3,5,4,3,1
368:4,8,2,6,2,8,2,6,7,3,8,4,3,4,5,2,3,3,9,5,8,7,2,4,5,8,5,6,1,3
369:3,8,1,4,7,3,2,8,2,8,4,9,2,5,6,8,3,3,7,6,6,2,8,8,3,2,9,8,5,3
370:5,3,7,7,6,8,3,7,5,6,8,4,3,8,1,8,5,8,8,2,8,9,8,4,1,8,6,1,1,2
371:1,9,9,2,4,6,7,4,9,2,6,5,9,9,1,7,8,2,9,6,1,6,7,9,8,3,4,3,6,1
372:5,6,9,2,7,3,1,3,4,9,1,5,2,2,4,4,5,8,8,3,8,9,9,8,5,6,6,5,9,4
373:4,1,5,3,2,5,4,8,4,1,8,6,3,8,1,8,4,9,3,1,7,1,9,1,9,4,8,4,5,7
374:5,6,9,2,7,3,1,3,4,9,1,5,2,2,4,4,5,8,8,3,8,9,9,8,5,6,6,5,9,1
375:5,5,1,9,4,1,8,6,6,4,8,2,1,5,2,5,3,8,5,2,2,7,2,3,8,4,4,2,1,1
376:5,6,5,6,6,3,4,7,3,8,7,3,7,6,6,3,1,1,7,1,4,8,3,9,6,1,4,8,7,3
377:3,8,4,3,2,2,8,6,1,3,8,7,9,8,8,7,5,9,5,6,1,4,1,5,5,9,5,8,2,7
378:9,5,1,3,8,2,4,9,5,7,3,6,4,7,1,4,9,3,4,1,5,8,4,5,3,8,2,6,7,8
379:5,7,9,4,3,4,2,8,9,4,1,6,8,8,3,8,1,4,9,2,9,7,8,1,2,1,4,8,3,7
380:9,1,1,5,5,5,4,2,7,7,6,8,6,5,6,9,9,9,3,9,7,5,7,7,6,8,4,7,7,5
381:6,2,4,7,4,3,6,5,1,6,1,5,5,2,8,4,7,1,4,5,6,5,9,9,9,4,9,6,3,8
382:8,9,9,4,4,2,9,5,9,3,9,4,1,8,9,5,7,6,2,7,7,1,2,7,2,9,4,1,9,9
383:4,6,4,7,6,8,4,1,2,4,3,8,9,1,9,1,7,9,6,6,8,4,5,4,7,9,1,9,8,3
384:6,7,8,4,3,9,3,3,8,7,1,8,8,1,5,3,1,2,9,7,8,6,2,8,7,9,8,7,8,7
385:3,9,5,1,6,8,3,2,9,1,3,1,4,8,7,3,4,2,3,7,9,1,9,1,6,8,9,1,4,3
386:5,7,3,5,9,2,9,5,6,7,1,3,6,1,6,2,9,3,6,4,7,9,1,8,2,8,2,7,6,4
387:5,1,3,1,2,8,9,7,5,3,4,6,1,6,9,7,6,8,1,9,2,4,7,8,8,8,1,1,1,1
388:2,8,7,8,1,1,5,1,6,2,4,4,7,2,7,3,7,2,2,2,1,1,5,2,7,9,2,1,6,7
389:7,3,5,8,2,2,8,7,3,2,1,5,4,7,3,8,2,2,8,3,9,7,8,8,5,7,8,4,9,4
390:7,5,9,9,6,2,5,4,9,1,3,7,1,1,5,4,1,3,2,1,4,2,3,9,7,3,4,4,5,5
391:5,9,5,5,4,1,1,7,6,5,2,7,8,1,3,5,5,5,2,4,4,4,1,6,3,7,3,1,2,4
392:6,9,4,6,2,5,8,6,4,2,4,6,4,2,8,5,3,2,3,4,7,9,4,8,8,2,2,6,6,4
393:9,4,8,8,8,7,8,5,9,9,7,8,3,2,5,7,7,4,8,5,1,6,7,7,6,5,7,4,5,3
394:3,5,2,5,5,3,2,8,9,6,3,6,2,3,2,8,7,4,8,8,8,1,1,6,4,9,4,1,1,4
395:6,4,4,1,3,8,3,7,9,7,7,7,6,4,9,6,2,7,2,9,6,9,9,9,8,2,8,7,3,4
396:5,9,5,8,3,4,3,1,1,6,2,6,8,7,8,9,8,5,1,1,8,2,6,7,3,4,7,3,2,8
397:8,7,8,7,7,8,3,9,9,3,5,6,1,4,1,4,7,1,3,3,8,1,1,5,3,7,5,5,4,8
398:2,7,4,4,8,1,5,8,3,7,5,9,2,2,9,7,3,3,5,6,7,5,2,9,6,6,9,6,8,3
399:9,2,6,5,9,7,4,9,6,5,5,4,2,7,5,9,6,3,9,4,1,1,1,6,4,5,1,9,1,8
400:9,5,5,7,4,4,3,4,4,8,4,2,9,9,4,3,6,8,2,7,2,6,1,6,2,9,4,3,9,3
401:7,7,9,3,9,4,8,6,8,5,9,7,6,7,5,9,9,6,9,8,9,3,2,5,1,2,2,9,1,8
402:1,9,7,6,4,5,7,3,7,3,5,5,5,5,3,5,1,7,2,3,8,1,7,9,7,9,9,7,2,4
403:3,2,7,4,1,9,6,1,1,6,7,7,7,5,4,9,5,8,5,2,6,2,9,3,5,3,1,7,1,8
404:6,8,5,3,7,3,3,6,7,7,8,8,5,5,9,5,3,3,6,8,7,9,9,5,3,7,2,2,7,4
405:8,2,5,8,6,4,2,1,9,8,4,6,6,4,7,2,8,1,3,6,8,8,6,3,3,2,4,7,8,3
406:9,9,2,6,5,1,5,5,7,8,9,9,3,7,4,4,5,9,1,3,3,8,2,2,4,9,1,5,2,7
407:6,7,8,3,9,9,8,7,9,3,6,1,3,2,1,6,9,2,9,5,4,7,9,7,8,4,2,8,9,6
408:3,1,1,4,7,4,3,9,9,5,8,2,8,8,6,6,8,9,7,7,1,6,5,9,6,4,9,4,8,2
409:3,2,5,6,7,6,6,4,1,3,9,2,2,4,3,3,6,8,9,6,7,7,6,6,7,8,9,8,7,1
410:9,2,6,5,9,7,4,9,6,5,5,4,2,7,5,9,6,3,9,4,1,1,1,6,4,5,1,9,1,5
411:7,8,1,2,6,6,8,7,4,8,3,7,8,4,5,2,6,5,2,5,2,9,6,6,4,8,9,6,1,4
412:5,6,6,3,6,6,4,8,6,5,6,6,2,2,7,1,6,1,3,1,8,3,4,1,7,8,8,6,7,4
413:2,6,9,1,6,1,7,8,8,1,4,3,1,9,1,5,8,1,5,7,3,4,7,1,7,2,6,3,6,7
414:6,6,4,8,9,5,8,8,6,7,8,1,8,5,4,6,8,8,3,6,4,5,3,5,6,5,5,8,7,2
415:9,5,5,6,8,6,6,8,3,2,2,1,7,1,9,3,6,7,6,6,6,1,1,1,2,9,9,4,5,9
416:3,4,2,6,2,7,4,2,2,7,9,4,9,5,2,1,8,4,7,5,2,7,9,4,5,7,8,6,2,3
417:3,6,7,1,1,4,2,2,2,8,2,8,7,5,8,4,6,9,4,4,2,4,6,3,9,8,9,3,2,7
418:9,7,9,9,7,8,9,6,6,2,2,7,9,5,2,1,9,1,8,4,3,7,5,2,4,8,9,7,2,4
419:1,5,4,6,5,8,2,1,9,2,1,4,4,7,5,1,1,9,7,4,8,9,6,5,1,8,1,7,7,3
420:2,1,8,6,2,4,3,2,6,4,8,8,6,9,9,2,6,8,5,3,8,5,5,7,2,8,9,5,6,8
421:8,5,1,9,2,7,1,9,5,2,2,5,4,1,3,1,2,2,4,3,4,2,3,8,5,2,4,1,7,1
422:9,3,2,4,2,8,9,8,7,2,4,2,4,9,9,8,8,4,1,8,6,1,2,8,5,9,3,3,7,9
423:4,1,3,2,5,1,3,3,5,3,2,5,4,9,2,3,8,7,7,9,7,4,6,9,4,6,6,1,6,1
424:7,6,8,5,4,3,2,3,3,6,3,3,5,2,6,7,4,6,7,3,7,9,8,7,5,1,3,5,7,3
425:8,7,8,4,7,6,3,4,9,5,4,6,1,9,8,5,5,1,9,5,5,6,3,9,4,4,1,7,8,9
426:4,2,9,8,4,5,3,8,1,8,4,1,7,6,8,9,5,3,9,1,2,2,2,5,6,3,2,2,4,5
427:9,9,1,5,9,7,2,2,5,6,1,1,4,4,3,7,4,5,7,3,9,4,2,6,7,5,2,8,7,1
428:8,7,3,3,1,1,3,6,2,9,8,7,6,2,6,1,8,2,1,3,6,9,1,4,5,3,9,4,2,6
429:5,7,3,7,9,1,9,1,7,5,8,5,9,2,3,8,6,5,5,3,9,6,9,2,2,6,2,7,4,1
430:2,4,6,5,4,1,8,3,1,8,3,2,9,3,2,6,8,3,9,1,4,5,3,9,7,1,2,4,5,5
431:6,4,4,1,3,8,3,7,9,7,7,7,6,4,9,6,2,7,2,9,6,9,9,9,8,2,8,4,3,2
432:3,9,5,1,6,8,3,2,9,1,3,1,4,8,7,3,4,2,3,7,9,1,9,1,6,1,9,1,4,2
433:5,8,4,8,5,6,3,6,2,7,5,6,7,9,9,1,6,3,9,7,7,9,6,6,6,2,1,3,7,9
434:3,6,6,5,8,3,7,3,8,9,5,4,6,3,8,8,6,9,8,1,7,5,6,6,7,3,7,1,6,6
435:9,9,8,9,6,5,4,1,6,2,4,3,8,3,5,6,7,1,4,3,5,8,1,4,2,2,3,6,8,1
436:3,5,2,8,1,4,5,5,1,5,8,4,5,9,8,5,4,2,2,2,6,1,7,1,1,9,4,4,2,6
437:5,2,3,7,6,3,7,9,3,9,4,7,3,1,9,6,1,1,6,2,5,2,3,2,1,3,3,7,5,2
438:5,1,5,1,8,6,5,6,3,9,9,2,5,4,2,4,3,6,4,4,3,9,7,6,6,8,1,1,4,1
439:2,7,6,7,7,9,1,5,8,3,5,2,4,8,6,3,6,8,5,8,9,6,6,5,2,2,9,5,3,3
440:3,1,6,6,1,1,7,8,6,6,4,1,1,6,1,6,7,8,8,4,3,6,4,7,4,8,6,8,8,4
441:5,6,9,2,7,3,1,3,4,9,1,5,2,2,4,4,5,8,8,3,8,9,9,8,5,6,6,5,9,4
442:5,2,9,9,8,9,8,6,4,8,6,3,3,2,8,5,2,4,8,5,1,1,5,6,1,5,5,8,6,6
443:7,7,9,3,9,4,8,6,8,5,9,7,6,7,5,9,9,6,9,8,9,6,2,5,1,2,2,9,1,8
444:7,7,2,5,2,7,9,4,7,5,8,8,9,4,7,6,5,5,8,9,7,7,4,1,3,3,6,4,3,9
445:1,9,1,6,3,9,1,7,1,6,8,3,1,2,2,5,4,9,3,3,4,8,6,5,3,3,2,8,3,7
446:3,2,2,4,1,8,9,3,3,7,9,4,2,3,1,5,6,6,3,5,7,7,6,3,8,9,2,6,9,4
447:7,1,1,2,9,1,2,2,3,1,4,4,1,4,8,7,1,8,5,9,5,5,3,2,6,8,4,3,5,3
448:6,9,4,6,2,5,8,6,4,2,4,6,4,2,8,5,3,2,3,4,7,9,4,8,8,5,2,6,6,8
449:9,9,2,6,5,1,9,5,7,8,9,9,3,7,4,4,5,9,1,3,3,8,2,2,4,9,1,5,2,1
450:3,5,2,5,5,3,2,8,9,6,3,6,2,3,2,8,7,4,8,8,8,1,1,6,4,9,4,1,1,4
